gold_id,span,type,our_status,our_uri,our_label,our_score,job_id,company,title,city,langs,context,judgment,gold_uri,gold_notes
139,进度控制,S,no_match,custom:skill/fa4421663044,[CUSTOM] 进度控制 (self-defined),0.0,349,武汉光庭信息技术股份有限公司,对日PM/PMA,武汉,日语,"任职条件：
1.计算机或@@日语##[L]相关专业优先；
2.有@@软件开发##[S]/@@测试经验##[S]者，有@@车载电子行业背景##[K]优先考虑；
3.@@日语N2##[L]及以上，@@口语流利##[L]（必要条件）；
4.有5人团队以上@@项目管理经验##[S]，@@PMP##[K]/@@A-SPICE##[K]/@@PRINCE2##[K]认证者优先录用；

岗位职责：
1.主导新项",,,
140,查询英文专利,S,no_match,custom:skill/a1440424efac,[CUSTOM] 查询英文专利 (self-defined),0.4942,2795,成都倍特药业股份有限公司,国际专利专员/主管,成都,通用小语种,"主要职责：
1、负责待立项项目@@专利调研分析##[S]，为立项策略提供参考。
2、负责研发过程中项目@@专利问题对接服务##[S]，并根据研发进展进行@@专利挖掘##[S]。
3、负责@@专利申请##[S]、@@答复##[S]、@@复审##[S]及@@权利维护##[S]
4、负责项目研发过程中外部@@专利信息跟踪监控##[S]，为研发提供@@专利风险评估##[S]和@@规避建议##[S]。
5、",,,
141,使用SPC对过程进行分析监控,S,no_match,custom:skill/b53e8200eaef,[CUSTOM] 使用SPC对过程进行分析监控 (self-defined),0.0,213,深圳佛吉亚汽车部件有限公司,过程质量工程师PQE,汕尾,通用小语种,"主要职责: 
?	通过生产过程的控制，保证生产的产品质量符合客户要求。@@优化过程控制##[S]，支撑生产的正常进行，并减少报废率和返工率。
主要任务T:
?	参与新项目的@@设计##[S]/@@试制##[S]/@@导入##[S]等工作，从可行性阶段到启动后质量评估再到产品整个寿命。
?	帮助进行工程的@@故障模式和效应分析##[S]，同时进行@@质量计划活动##[S]，并@@监控产品整个使用寿命",,,
142,维护与海关等政府部门的关系,S,no_match,custom:skill/e35e5a4c9200,[CUSTOM] 维护与海关等政府部门的关系 (self-defined),0.4969,209,立讯热传科技（惠州）有限公司,关务专员（VN办公）,惠州,越南语,"任职要求：
1.大专及以上学历，会@@越南语##[L]、@@中文##[L](听、说、读、写）、@@英语##[L]等语言；
2.在越南当地有3年以上电子制造业@@关务全盘经验##[S]，熟悉@@越南海关、商检、工贸等部门的法律法规##[K]和@@办事流程##[K]，有海关关系的优先考虑；
3.善于@@商品H.SCODE归类##[S]，有@@一般贸易进出口##[S]、@@原产地证书办理##[S]、@@",,,
143,分析并监控产品质量趋势,S,no_match,custom:skill/ba66ac13aa1d,[CUSTOM] 分析并监控产品质量趋势 (self-defined),0.0,213,深圳佛吉亚汽车部件有限公司,过程质量工程师PQE,汕尾,通用小语种,"主要职责: 
?	通过生产过程的控制，保证生产的产品质量符合客户要求。@@优化过程控制##[S]，支撑生产的正常进行，并减少报废率和返工率。
主要任务T:
?	参与新项目的@@设计##[S]/@@试制##[S]/@@导入##[S]等工作，从可行性阶段到启动后质量评估再到产品整个寿命。
?	帮助进行工程的@@故障模式和效应分析##[S]，同时进行@@质量计划活动##[S]，并@@监控产品整个使用寿命",,,
144,检验分析,S,no_match,custom:skill/b236862eaf07,[CUSTOM] 检验分析 (self-defined),0.0,2910,无锡吉冈精密科技股份有限公司,（韩语）品质工程师,无锡,韩语,"1. 负责产品日常的@@质量管理监督##[S]工作。
2. 负责按@@SIP图纸##[K]等对产品正确@@判定##[S]。
3. 每日对产线产生的不良品进行@@复判##[S]，并@@签核##[S]好MRB单。
4. 负责对各自担当的不良品进行@@检验标准的制定##[S]与@@修改##[S]；
5. 参与@@APQP##[K]与@@PPAP##[K]等资料的@@制作##[S]与@@整理##[S]。
",,,
145,监控开支,S,no_match,custom:skill/4a54ebf1a080,[CUSTOM] 监控开支 (self-defined),0.0,1732,浙江华飞电子基材有限公司,销售经理,上海,日语,"主要职责：
1、 确保@@销售策略和计划的实施##[S]，并对@@销售业绩进行评估和分析##[S]。
2、负责公司的@@市场推广##[S]和@@销售工作##[S]，@@收集##[S]和@@整理市场信息##[S]。
3、与客户@@建立积极的关系##[T]，并@@维护公司的形象和声誉##[T]。
4、 @@制定销售预算##[S]，@@监控开支##[S]，并确保公司保持财务稳健。
5、 @@参与销售投标",,,
146,表格处理,S,no_match,custom:skill/780f5725446b,[CUSTOM] 表格处理 (self-defined),0.0,4969,武汉光庭信息技术股份有限公司,财务BP,武汉,日语,"来源：马 克 数 据 网        一、工作职责：
1.预算管理：协助组织业务部门内的预算编制，深入了解业务，根据业务的执行情况，提出合理化建议与意见，分析财务事项，向管理团队提供及时有效的财务状况及经营状况分析；
2.费用审核：对业务部门的费用报销和对外付款进行审核；
3.成本管理：控制、评价成本，完善成本基础资料；
4.指标分配及核算：对部门各项经营指标进行拆解和分配，并提供数据支持，定期",,,
147,风控,S,no_match,custom:skill/d9bbc63dcd68,[CUSTOM] 风控 (self-defined),0.0,82,江苏林洋新能源科技有限公司,海外项目商务经理（BD）,南京,通用小语种,"职责：
负责海外光伏项目的@@开发##[S]和@@商务工作##[S]；
协助@@申报并处理当地相关项目手续##[S]，包括但不限于@@开发##[S]、@@建设##[S]、@@验收##[S]等;
独立@@执行和管理复杂项目的开发/业务工作##[S]（如同时处理2-3个或以上项目）；
负责或参与@@招投标工作##[S]；
参与项目的@@执行##[S]、@@监督和管理工作##[S]，与项目执行过程中的相",,,
148,汇报公司经营状况,S,no_match,custom:skill/eb6144d368cf,[CUSTOM] 汇报公司经营状况 (self-defined),0.0,1004,无锡和晶科技股份有限公司,海外业务财务主管(和晶智能）,无锡,西班牙语,"岗位职责：
1、海外业务的@@财务日常核算##[S]工作
2、海外业务的@@费用支付审核##[S]
3、@@年度财务预算编列##[S]及@@分析管理##[S]
4、@@成本及费用分析##[S]
5、@@资金计划与管理##[S]
6、@@费用报销##[S]及其他@@支出审核##[S]
7、配合公司@@年度审计##[S]
8、@@协调处理##[S]当地政府机关、金融机构、中介机构工作
9、向上级主管@",,,
149,把控交付质量,S,no_match,custom:skill/83a1b9ddf465,[CUSTOM] 把控交付质量 (self-defined),0.0,1144,视研智能科技（广州）有限公司,高级产品经理（工业自动化）,广州,通用小语种,"岗位职责：
1、了解ToB产品模式，与销售、方案、一线调试团队协同，深入@@挖掘和理解用户需求##[S]及市场需求，@@洞察市场及竞品动态##[S]。
2、根据客户需求进行@@产品规划设计##[S]。
3、与研发、项目团队协同，@@制定产品技术路线##[S]、@@研发计划##[S]、@@编写需求分析文档##[S]、@@跟踪研发进度##[S]、@@把控交付质量##[S]，@@推动解决方案产品化##[",,,
150,制定8D报告,S,no_match,custom:skill/0a29914c4520,[CUSTOM] 制定8D报告 (self-defined),0.4806,2318,星源材质（南通）新材料科技有限公司,品质工程师（韩语）,南通,韩语,"1、 负责产品生产过程整体@@质量控制##[S]，推进产品质量问题的@@改善##[S]及效果跟踪验证；
2、针对产品关键质量问题建立@@产品质量控制标准##[K]；
3、对@@检验方法##[K]和@@检验标准##[K]进行比较、@@分析##[S]、@@验证##[S]以及@@更新##[S]；
4、根据客户反馈投诉进行@@原因分析##[S]，@@制定8D报告##[S]并@@组织实施质量改进计划##[S",,,
151,工作仔细认真,T,matched,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7,attend to detail,0.6171,3462,江苏海隆软件技术有限公司,日语秘书,南京,日语,"日语秘书岗位职责
1、@@部门内部文件的书面翻译##[S]，以及对日@@往来邮件确认回复##[S]；
2、部门来宁客户的@@接待工作##[S]，@@用车安排##[S]等；
3、部门内部赴日出差人员@@管理##[S]，@@签证手续对接##[S]相关部门协助办理；
4、部门内部事务的@@整理确认##[S]，相关单据@@报销##[S]等事宜；
5、部门领导指示的@@传达##[S]，@@跟进##[S]等工",,,
152,高效沟通,T,matched,http://data.europa.eu/esco/skill/b080a008-a35d-4bd0-92e9-edf3773bb2b7,use communication and collaboration software,0.5625,4917,八方电气(苏州)股份有限公司,业务经理（电摩事业部）,苏州,"日语, 通用小语种","工作职责：
1、	根据电摩销售部年度、季度、月度等计划@@完成个人的销售目标##[S]。
2、	@@分析每月个人目标完成情况##[S]并@@汇报给上级##[S]，积极@@总结问题##[S]，@@反馈问题##[S]，@@解决问题##[S]，善于@@沟通##[T]，能够对个人销售成本准确@@把控##[S]。
3、	积极@@开发新客户##[S]，定期@@维护老客户##[S]，在现有技术平台基础上@@引进",,,
153,积极主动性,T,matched,http://data.europa.eu/esco/skill/ef7562b2-f176-4d7c-a0b2-27ae8cce0b7d,react to physical changes or hazards,0.6358,897,江南模塑科技股份有限公司,商务助理,无锡,西班牙语,"工作职责：
1、协助商务总监@@对接海外客户##[S]；
2、负责全球新产品新客户的@@市场开发##[S]；
3、负责领导交代的临时性事务。
任职资格:
1、@@西班牙语##[L]可作为工作语言；有留学经验者优先考虑；
2、本科及以上学历，专业不限，工科背景优先；
3、有一至三年商务工作经验；优秀的应届毕业生亦可；
4、性格外向，工作有责任心，@@积极主动性##[T]强，有较好的@@沟通能力##[",,,
154,理解并尊重不同文化,T,matched,http://data.europa.eu/esco/skill/5ca953f7-541d-4f67-bc55-7721348366cf,respect the diversity of cultural values and norms,0.5976,4156,肇庆铭利达科技有限公司,海外工厂经理,肇庆,通用小语种,"岗位职责：
1.市场拓展与维护：负责海外市场的@@拓展##[S]及@@维护##[S]，业务运营与管控。关注行业发展动态和市场变化趋势，为公司的业务发展提供决策参考。积极收集、整理、分析竞争对手的市场信息、行业动态等信息。
2.经营计划制定：@@制定年度经营计划##[S]并监督执行。
3.管理制度建立：根据业务发展需要@@建立和完善各项管理制度、流程、规范和标准体系##[S]。
4.日常事务管理：统",,,
155,动手操作能力,T,matched,http://data.europa.eu/esco/skill/b40584aa-7c63-4eed-9422-a9798fb95fdc,improvise,0.624,3797,常州华数锦明智能装备技术研究院有限公司,机械工程师（双语）,重庆,"德语, 法语, 通用小语种","岗位职责：
1、系统掌握@@公司内部核心产品知识##[K]和@@工业自动化流程##[K]
2、为客户非标设备需求提供完整的@@设计概念##[S]与@@解决方案##[S]
3、参与自动化部门的@@技术沟通##[T]，@@团队协作流程##[T]和@@项目管理##[S]
4、为客户提供相应的@@技术服务##[S]与@@技术咨询##[S]
5、能支持设备现场@@装配##[S]、及@@验收##[S]
任职资",,,
156,联系沟通,T,matched,http://data.europa.eu/esco/skill/b080a008-a35d-4bd0-92e9-edf3773bb2b7,use communication and collaboration software,0.599,1300,中国电建市政建设集团有限公司,法语翻译,天津,"法语, 通用小语种","中国电建市政建设集团中西非公司
法语翻译岗位招聘公告
中国电建市政建设集团有限公司（STECOL CORPORATION）是世界500强企业---中国电力建设集团有限公司旗下***方阵特级企业，是一家具备大型基础设施投资建设、工程承包与运营管理能力的央企建筑集团，总部位于天津市滨海高新区，注册资本金30亿元，总资产334亿元，2023年度营业收入超过230亿元。
根据中国电建市政建设集团中西非分公",,,
157,有效把握工作节奏,T,matched,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49,work efficiently,0.533,2708,浙江宇视科技有限公司,海外销售经理（拉美）,杭州,葡萄牙语,"工作职责
1、负责公司在海外市场的@@推广工作##[S]，包括@@建设产品品牌##[S]，@@拓展和维护客户##[S]； 
2、负责区域客户的@@项目支持和跟踪##[S]； 
3、@@完成海外市场销售目标和市场目标##[S]，@@收回销售货款##[S]； 
4、@@跟进产品售后服务##[S]，@@制定销售预测##[S]；

任职要求
1、有两年及以上@@海外销售经验##[S]且接受常驻； 
2、本",,,
158,策划能力,T,matched,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a,plan,0.6114,552,湖南裕能新能源电池材料股份有限公司,外贸负责人,湘潭,"法语, 通用小语种","【岗位职责】
1、负责国外区域或行业客户的@@开发销售##[S]；
2、对重要合作伙伴进行@@开拓##[S]、@@沟通与管理##[S]；
3、寻找新的销售商机，保障市场稳健发展，@@执行市场推广销售方案##[S]；
4、负责区域内项目的@@洽谈##[S]、@@项目执行##[S]及回款工作，完成销售任务；
5、@@掌握竞争对手的市场动态##[K]，@@收集市场信息##[S]，协助管理层@@制定年销售",,,
159,分析解决问题能力,T,matched,http://data.europa.eu/esco/skill/a628d2d1-f40a-4c37-a357-2801726f2996,identify problems,0.5717,86,美尚(广州)化妆品股份有限公司,研发工程师,广州,"日语, 韩语","岗位职责：
1、负责彩妆产品新项目的@@研发##[S]，完成各种产品的@@测试##[S]、@@工艺及标准制定##[S]等相关事宜，达成新产品开发目标；
2、处理自己负责的品类产品的生产等质量问题，为工厂提供@@技术支持##[S]；
3、主导自己负责的品类在线产品@@配方/工艺改良##[S]；
4、主导自己负责的品类OEM新项目的@@跟进和测试##[S]。

任职要求：
1、精细化工、食品、药品等专",,,
160,团队管理和领导能力,T,matched,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,lead others,0.573,4036,锦浪科技股份有限公司,市场部副经理(J10362),宁波,通用小语种,"工作职责:
职位概述：

负责协助市场部经理（副总经理）制定和执行市场营销策略，管理市场团队，监测市场趋势，以确保公司品牌、产品和服务的有效推广，实现业务增长目标。

主要职责：

1、协助市场部经理@@制定市场营销战略和计划##[S]，确保与公司整体战略目标一致。
2、负责@@监督和执行市场活动##[S]，包括线上线下推广、广告投放、公关活动等，以扩大品牌知名度和市场份额。
3、@@管理市场团队",,,
161,诚信为本,T,matched,http://data.europa.eu/esco/skill/bcf002ce-90f8-42e5-ac1b-5dba208639b0,demonstrate trustworthiness,0.6767,842,海通食品集团有限公司,日语外贸销售,宁波,日语,"主要职责：
1、负责公司东南亚、欧美国家国际贸易业务的@@拓展##[S]和@@销售##[S]，@@建立良好的业务关系##[S]，@@完成销售目标##[S]。
2、 @@维护与现有客户的良好沟通##[S]，及时@@了解客户需求##[S]，提供满意的服务，以@@巩固现有客户关系##[S]。
3、@@开发新客户##[S]，@@了解客户需求##[S]，提供@@专业的解决方案##[S]，以@@赢得新客户##",,,
162,协作能力,T,matched,http://data.europa.eu/esco/skill/60c78287-22eb-4103-9c8c-28deaa460da0,work in teams,0.5556,606,苏美达国际技术贸易有限公司,运营专员岗,南京,通用小语种,"来自：马 克 团 队      岗位职责:
围绕公司机电设备相关的进出口业务，进行前期@@行业调研##[S]、@@外商沟通##[S]、@@展会支持##[S]等工作，配合业务转型中对新区域、新模式、新业务的调研。
任职要求：
1、**本科及以上学历，@@语言类专业背景##[K]；
2、在校学生经验丰富，如担任学生干部；
3、@@语言专业背景##[K]扎实，具备相应@@证书##[L]；
4、活泼积极，",,,
163,逻辑缜密,T,matched,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137,think analytically,0.501,2781,杭州中欣晶圆半导体股份有限公司,海外销售总监,杭州,日语,"岗位职责：
1、负责完成次年度海外销售预算案以及经营策略案，提供公司领导及财务部门核实确认；
2、根据公司制订年度海外销售预算，按月份、季度、每半年、每年度负责追踪销售预算指标；
3、负责汇总所有客户三个月内的海外销售预测计划、订单总量，提供采购及生管部门安排购料及生产；
4、根据公司要求之事业部利润指标，负责与事业部部门长协商，管理各客户之价格策略；
5、负责管理各销售人员及应用技术人员的月度出",,,
164,学习与表达沟通能力,T,matched,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b,instruct others,0.5643,5104,鑫百勤专用车辆有限公司,销售工程师（越南籍）,宁波,越南语,"岗位职责：
1、前期@@方案设计##[S]，配合机电下属公司销售部完成前期的方案设计，同时负责向客户@@宣讲##[S]； 
2、合同执行阶段，负责机电下属公司合同执行阶段，包括@@工艺图纸设计##[S]、@@工程安装图的绘制##[S]，@@工程BOM清单的下发##[S]； 
3、负责将设备安装的工艺条件图提交给各公司，并参与其中的@@设计对接##[S]及@@图纸汇审##[S]；
4、海外项目设备安",,,
165,态度,T,matched,http://data.europa.eu/esco/skill/469748ce-051a-407e-9099-0c9415ac2705,approach challenges positively,0.5663,888,中集宜客通零部件有限公司,海外业务销售（西班牙语）,上海,西班牙语,"工作职责：
1.负责海外市场（西语国家）集装箱的@@渠道开发与合作##[S]；
2. @@调研区域内市场容量##[S]、各商用车品牌@@市场占有率##[S]、@@客户消费倾向##[S]和@@客户信息##[S]；
3. 理解上级和团队整体业务发展方针、计划以及下达的任务，并@@贯彻计划和任务的执行##[S]；
4. 协助或负责@@商务谈判##[S]，完成@@合同签订##[S]、@@货款回收##[S]",,,
166,活动企划能力,T,matched,http://data.europa.eu/esco/skill/ef7562b2-f176-4d7c-a0b2-27ae8cce0b7d,react to physical changes or hazards,0.5766,518,广汽丰田汽车有限公司,汽车座舱成本工程师,广州,日语,"工作职责:
1、负责@@智能座舱部品的成本模型搭建##[S]、@@成本分析##[S]及@@目标成本设定##[S]
2、协助开展@@降本设定##[S]及@@达成部品成本目标##[S]的工作
3、负责@@车型及电子类部件成本低减活动的企划##[S]及@@推进##[S]

任职资格:
1、本科及以上学历，具备3年以上汽车零部件企业的@@成本企划##[S]、@@成本改善经验##[S]，有较好的@@活动企划",,,
167,团队管理能力,T,matched,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,lead others,0.469,55,锦浪科技股份有限公司,市场部副经理(J10362),宁波,通用小语种,"负责协助市场部经理（副总经理）@@制定市场营销策略##[S]和@@计划##[S]，@@管理市场团队##[S]，@@监测市场趋势##[S]，以确保公司品牌、产品和服务的有效推广，实现业务增长目标。

主要职责：

1、协助市场部经理@@制定市场营销战略##[S]和@@计划##[S]，确保与公司整体战略目标一致。
2、负责@@监督##[S]和@@执行市场活动##[S]，包括@@线上线下推广##[S]、",,,
168,工作主动,T,matched,http://data.europa.eu/esco/skill/7a93e22f-54d8-4bf0-9213-d711f6601b49,work efficiently,0.5708,3358,武汉华工激光工程有限责任公司,海外销售工程师,武汉,"俄语, 日语, 法语, 西班牙语, 韩语","岗位职责：
1.完成所辖区域的销售任务，负责区域代理商及大客户的@@网络建设##[S]及@@日常维护##[S]。
2.协助销售主管完成电子行业@@推广工作##[S]，参与所辖区域@@商务谈判##[S]和其他商务活动；
3.@@收集海内外竞争对手信息##[S]，为公司@@制定销售策略##[S]提供数据支持。

任职要求：
1.大学本科（@@国际贸易##[K]或@@机械电气相关专业##[K]）及以上。",,,
169,领导技巧和才能,T,matched,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,lead others,0.521,2834,无锡宝通科技股份有限公司,商务总监,无锡,通用小语种,"岗位职责：
1.协助制定公司发展战略规划、经营计划、业务发展计划，确保公司的经营管理目标及发展目标得以实现；
2.将公司内部管理制度化、规范化，制定公司组织结构和管理体系、相关的管理、业务规范和制度；
3.组织、监督公司销售业务规划和计划的实施，并对整个过程和结果负责；
4.按时提交公司发展现状报告、发展计划报告，为公司的决策提供支持；
5.负责区域渠道客户拓展，完成客户询价，招投标管理和日常关系",,,
170,计划性强,T,matched,http://data.europa.eu/esco/skill/e49f4158-9d4c-425d-bf32-dfe89b19840a,plan,0.542,4428,广汽丰田汽车有限公司,总装设备工艺工程师,广州,日语,"工作职责:
1、根据业务流程及相关标准文件，@@推进总装生产线新车型设备工艺规划##[S]、@@设备技术文件制定##[S]、@@设备导入##[S]等一系列生产准备工作；
2、负责@@新四化领域业务的探索与导入应用##[S]；对业务范围内@@新技术、新工艺及行业前沿发展趋势进行可行性分析##[S]，@@推进生产工艺革新##[S]，@@打造智慧总装车间##[S]；
3、负责@@车辆SE检讨活动##[S",,,
171,思维逻辑性,T,matched,http://data.europa.eu/esco/skill/4707da90-9cfc-46ca-8de0-38a0b7bfb137,think analytically,0.5956,4473,汕尾粤海清源环保有限公司,讲解员,汕尾,通用小语种,"工作内容：
1、负责外来参观接待讲解事宜，脱稿讲解发言；
2、引导参观人员，根据参观路线讲解，讲解时间大约15分钟；
3、接受运营部门培训，负责水厂参观路线的运行解读及详细情况；
4、无参观活动时，辅助行政综合部完成相关工作内容；

要求：
1、	大学专科及以上学历（播音主持、汉语言文学、旅游专业、外语专业优先）；
2、	形象佳、气质好；
3、	@@普通话##[L]标准；
4、	@@语言表达能力#",,,
172,交流沟通,T,matched,http://data.europa.eu/esco/skill/b080a008-a35d-4bd0-92e9-edf3773bb2b7,use communication and collaboration software,0.5814,722,上海微创软件股份有限公司,日语技术支持工程师,上海,日语,"岗位职责： 
该职位的员工主要为Azure VM 产品提供@@日语技术支持##[S]，确保客户对于微软的服务与产品持续地认可与满意。 
 
岗位要求： 
1. @@日语##[L]听说读写精通，可与日本客户正常@@交流沟通##[T]； 
2. 对微软Azure云技术感兴趣，具备良好的@@学习能力##[T]； 
3. 理解@@技术支持工作内容##[K]，愿意在IT行业长期发展； 
4. 理工科专业或有",,,
173,工作细致,T,matched,http://data.europa.eu/esco/skill/83e6510b-ffeb-4aec-959c-4265fd0ff7b7,attend to detail,0.5818,2357,江苏赛福天集团股份有限公司,外贸专员,无锡,通用小语种,"1、@@开发客户##[S]：处理询盘，多维度有效客户开发，包括：邮件、电话、即时通讯；与技术部协作，促成成交。 
2、@@跟进订单##[S]：根据客户订单要求，@@跟进生产##[S]，保证交货日期； 
3、@@单证制作##[S]：@@报关资料##[S]、@@清关资料##[S]、@@信用证##[S]和@@产地证##[S]等； 
4、@@安排发货计划##[S]：及时@@收回应收尾款##[S]，保证货物",,,
174,识别关键问题,T,matched,http://data.europa.eu/esco/skill/a628d2d1-f40a-4c37-a357-2801726f2996,identify problems,0.6004,714,海立马瑞利（无锡）汽车热管理系统有限公司,CQE,无锡,日语,"岗位职责
1.协调客户现场的质量问题处理，监督内部遏制措施的执行。 2.客户退货进行检验和测试，判定退货状态和退货反馈的符合性，熟练运用退件分析流程对故障件进行分析确认。 3.协同技术部门调查、分析故障原因。
4.8D报告的推进和编制，确保改善措施的实施，并验证其有效性。 5.售后质量信息的统计分析以及内部产品信息的追溯：质量指标的统计分析，如退货数、PPM，3MIS等、三包费用、外部损失成本等；",,,
175,领导和管理团队,T,matched,http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,lead others,0.533,2231,万得信息技术股份有限公司,数据分析,扬州,通用小语种,"工作内容：
我们的公司正在寻找一位经验丰富、具有卓越的分析技能和领导能力的数据分析师经理。该职位的主要职责包括：
* 负责公司的@@数据分析工作##[S]，确保数据被准确、及时地@@收集##[S]、@@处理##[S]、@@存储##[S]和@@备份##[S]；
* @@制定并实施数据分析策略##[S]，确保数据为业务决策提供可靠的支持；
* @@领导和管理团队##[T]，确保数据分析工作的顺利实施；",,,
176,自主创新能力,T,no_match,custom:transversal/727abac8bea6,[CUSTOM] 自主创新能力 (self-defined),0.4945,540,宁波均普智能制造股份有限公司,机械设计工程师 (MJ000333),苏州,通用小语种,"岗位职责：
1.消化设计输入文件，并与项目组进行双向@@沟通##[T]；
2.@@设计并绘制装配总图及零部件图##[S]，并参加对应项目的@@方案评审##[S]；
3.@@外协部件的方案审核##[S]，以及@@外协数模的有效性检查##[S]；
4.@@零件图纸的下发##[S]，@@采购清单的制作##[S]，以及@@数据的上传##[S]，@@看板的更新##[S]；
5.@@零件加工进度及采购进度的跟",,,
177,语言沟通能力,T,no_match,custom:transversal/2556bba3be3c,[CUSTOM] 语言沟通能力 (self-defined),0.4988,143,康跃科技（山东）有限公司,国际贸易业务员,潍坊,俄语,"1.负责海外市场拓展及销售任务，拓展海外市场；2.负责海外市场信息的收集及反馈；3.负责公司国际项目的洽谈及国外客户的接待工作；4.参加国际展会等
职位要求：本科及以上学历，@@俄语##[L]、@@国际贸易##[K]相关专业，有良好的@@语言沟通能力##[T]。",,,
178,市场敏锐度,T,no_match,custom:transversal/bfc343f32712,[CUSTOM] 市场敏锐度 (self-defined),0.4674,631,苏州力源液压有限公司,俄语外贸专员,苏州,俄语,"公司主要生产高压柱塞液压泵、液压马达、减速机、阀等系列产品，配套于挖掘机、起重机、旋挖钻机、高空作业平台车、混凝土机械等工程机械以及联合收割机、玉米收割机、履带式拖拉机等农业机械。

诚邀液压方面优秀人才加入，公司提供有吸引力的薪酬+年度奖金，如没有相关行业经验，Please do not deliver，岗位灵活，无需坐班，但需要保持高效的工作状态和良好的@@时间管理能力##[T]，接受中俄两地",,,
179,承压能力,T,no_match,custom:transversal/eaae8655380b,[CUSTOM] 承压能力 (self-defined),0.4785,279,大连依利特分析仪器有限公司,国际销售经理,大连,阿拉伯语,"岗位职责：
负责@@气相色谱、液相色谱、质谱仪器##[K]，及上述仪器相关耗材的@@销售##[S]。
任职要求：
1、本科及以上学历，@@分析化学##[K]、@@英语##[L]或@@阿拉伯语##[L]等相关专业。
2、熟悉@@色谱、质谱等分析仪器##[K]。
3、具有较强的@@执行力##[T]及@@沟通能力##[T]，@@销售经验##[K]丰富。
4、有敏锐的@@市场洞察力##[T]，具有较强的@",,,
180,适应海外出差,T,no_match,custom:transversal/18b287ab7021,[CUSTOM] 适应海外出差 (self-defined),0.3394,3329,京东方科技集团股份有限公司,海外HRSSC业务专家(J47531),北京,"西班牙语, 通用小语种","工作职责:
1、根据公司海外业务发展战略，制定HRSSC海外运营策略并推动实施；
2、根据海外各区域特点，因地制宜制定HRSSC各相关业务管理制度规范，包括：人事管理、薪酬福利、考勤、合规等模块；
3、负责统筹海外人事运营业务，确保业务流程高效，提升整体工作效率；
4、负责海外薪酬体系设计、激励方案制定等工作；
5、负责海外人力资源服务供应商的寻源与管理；
6、负责协助HRBP处理海外员工关系问题",,,
181,口头与书面表达能力,T,no_match,custom:transversal/ad10a2eb65bf,[CUSTOM] 口头与书面表达能力 (self-defined),0.4619,432,杭州朗鸿科技股份有限公司,平面及工业设计师,杭州,通用小语种,"1.产品造型设计能力：
o熟练掌握@@3D建模软件##[S]（如@@Rhino##[S], @@SolidWorks##[S], @@SketchUp##[S]等），能够独立完成产品从概念到原型的@@三维设计##[S]。
o理解@@产品制造工艺与材料特性##[K]，确保@@设计方案的可实现性##[S]。
o具备@@用户体验设计思维##[K]，能够设计出既美观又实用的产品形态。
2.平面设计能力：
",,,
182,协助客户解决,T,no_match,custom:transversal/0001118b2e55,[CUSTOM] 协助客户解决 (self-defined),0.4348,2933,深圳市三多乐智能传动有限公司,业务员（注塑行业）,深圳,日语,"岗位职责：
1、@@维护##[S]并深入@@挖掘现有客户##[S]，主动@@开发新客户##[S]，@@收集客户信息##[S]并及时反馈
2、定期@@拜访客户##[S]，保持良好@@商务互动##[T]
3、及时了解项目中的问题，@@协助客户解决##[T]
4、@@销售合同##[S]、@@报价单制作##[S]，@@开票回款确认##[S]
5、@@跟踪产品从报价到定点到量产的全流程##[S]

任职要求",,,
183,报告写作能力,T,no_match,custom:transversal/5beffa6f9155,[CUSTOM] 报告写作能力 (self-defined),0.0,2916,京东方科技集团股份有限公司,运营审计岗(J44327),北京,通用小语种,"工作职责:
1.02定期对公司财务报表进行@@分析##[S]并@@审计##[S]，合理保证财务报表的真实性、准确性；
2.02定期对公司业务经营情况进行@@审计调研##[S]，对接各业务部门需求，向管理层及时提示经营风险等；
3.02组织或参与开展北京、青岛和鄂尔多斯等地区公司的经济责任审计、内控审计、合规审计、效能审计及专项调查等审计项目，负责@@编制审计方案##[S]、@@审计底稿##[S]，",,,
184,采购渠道拓展能力,T,no_match,custom:transversal/502592855ab3,[CUSTOM] 采购渠道拓展能力 (self-defined),0.3927,4849,南京茂莱光学科技股份有限公司,采购工程师,南京,通用小语种,"岗位职责：
1.负责相关采购品类(比如机加工件，光学件，电子件等)的物料的供应商@@询价##[S]，@@比价##[S]，@@以价##[S]和@@供应商定点##[S]、@@谈判##[S]与@@合同签订##[S]等采购业务工作。
2.负责@@统计供应商交货及时率、到货合格率等数据##[S]，负责@@供应商关系的维护##[S]和企业在供应商行业的信誉维护和提升。
3.负责与质量检验部门的@@协同##[S",,,
